0,1,2,3,4,5,6,7,8
2.619365003228583,-0.6715202345569891,-1.079671143619971,1.3616949397293363,1.764204069348591,-0.36118401033631997,-0.07599796312262709,-1.2525431606654087,-1.2105577251742852
2.539568780123311,-0.5732643665531899,-0.761872011227579,2.2966075210989625,3.2304412731126155,-0.2618652324568062,-0.09940440501411868,-1.0814829791343776,-1.096745345293651
2.494683404626593,-0.9054627774231768,-0.920771577423775,-0.882462247738874,-0.8669562202538418,-0.955354242913762,-0.999252059953684,-1.170105150387127,-1.048461305344291
2.489696140682518,-0.9288570317097943,-1.159120926718069,-0.5241861309333401,-0.4802302263808062,-0.7967926852464681,-0.7157740414900637,-0.3626004699244643,-1.1545137502330638
2.489696140682518,-0.9616089877110607,-0.682422228129481,-0.5457469215733658,-0.506328299586962,-0.7018299941160558,-0.6221482739240973,-1.0264544280903876,-1.2226287351616252
2.4847088767384355,-0.9335358825671172,0.03262581975340122,-0.5764825167410621,-0.7198579894555093,-0.6608827786745018,-0.681964736535687,-0.28288768312645624,-1.1493404602384896
2.4847088767384355,-0.9428935842817661,-0.2851733126389909,0.12080262736189779,0.33355514722932406,0.35844152061524465,0.34271727515850015,-0.6324500026154203,-1.0769144003144495
2.4797216127943535,-0.37207377968826855,0.9860232169305775,-0.8402581469115897,-0.881191532911745,-0.9187631142213095,-0.8926227135591113,-1.1400228758164124,-1.3692052850078964
2.4797216127943535,-0.9428935842817661,0.42987473524389136,0.9841517334156942,1.5079684415063341,1.4849255539328876,1.4428200440586043,-0.893757007858595,-1.2838460000974208
2.4747343488502787,-0.37207377968826855,1.3832721324210675,-0.5260210918388742,-0.5466616854510209,-0.5598215660953475,-0.5987418320326058,-0.8871535817333163,-1.3726541450042793
2.4747343488502787,-0.9382147334244433,-1.000221360521873,0.5033919761657587,0.6206339524970377,0.8750734090586804,0.8394539864112659,-0.6309301664437291,-1.0415635853515253
2.4747343488502787,-0.947572435139089,-0.6029724450313829,-0.3007796406845628,-0.13383761837182948,-0.21569071291633055,-0.16702301492287214,-1.1836788596446444,-1.2528062601299752
2.469747084906196,-0.3673949288309424,1.5421716986172636,-0.6205215784738806,-0.6913873641397029,-0.7401635575081489,-0.7547847779758831,-0.9048151262112445,-1.3683430700088008
2.469747084906196,-0.37207377968826855,0.19152538594959725,-0.07599692975663497,-0.17891610845518946,-0.07281106754580195,-0.05779295276257808,-0.3519616167226262,-1.1803802002059351
2.4597725570180393,-1.340595907154286,-1.079671143619971,-0.548499362931667,-0.3829555898851346,-0.41868435542445953,-0.5233210748266884,-1.5853872822657704,-1.3993828099762464
2.449798029129875,-0.3440006745443249,-0.920771577423775,-0.040215192098719925,0.11290780103182518,-0.36989618383452294,-0.2606487824888385,-1.144844425050743,-1.1915889951941796
2.449798029129875,-0.947572435139089,-0.0468239633446968,-0.44298911086345594,-0.5158185080255641,-0.6652388654236033,-0.6377525685184251,-0.48125250760407673,-0.9691375254274854
2.449798029129875,-1.3265593545823142,-0.6029724450313829,-1.1925706407741379,-1.201486067714566,-1.1897117100154218,-1.2333164788685997,-1.5861209962796903,-1.5718258097953892
2.4448107651857995,-1.3499536088689317,-0.920771577423775,-0.5760237765146786,-0.3639751730079304,-0.5702761742931911,-0.4713067595122627,-1.4038454719644553,-1.4080049599672035
2.4398235012417175,-0.7978492077047287,-0.920771577423775,-1.1682574087758109,-1.2228390367014206,-1.2202043172591321,-1.2645250680572553,-1.372033728646644,-1.5502704348179963
2.4348362372976355,-0.99903979456965,-0.682422228129481,-0.5287735331971753,-0.4256615278588441,-0.25663792835788446,-0.5155189275295246,-1.1760796787861887,-1.4045560999708206
2.409899917577239,-1.0271128997135937,-0.3646230957370889,-0.8475979905337261,-0.7032501246879556,-1.0477032819947134,-0.9420363131078157,-1.5655245957460826,-1.2769482801046552
2.30516737475157,-0.5030816036933342,-0.682422228129481,-1.0521961315007788,-1.0543878369162334,-1.1417947557753054,-1.15269429013124,-1.1836788596446444,-1.3562720600214608
2.285218318975249,-0.8446377162779668,-1.079671143619971,-0.9173265049440221,-0.9737210651881155,-1.1261128434785401,-1.1682985847255676,-0.3531670040312088,-1.1726202652140738
2.165523984317341,-0.9756455402830325,-0.841321794325677,-0.4301443845247172,-0.33787709980177466,1.7375785853807735,-0.5675332428439503,-1.1836788596446444,-1.3260945350531108
2.1156513448765475,-1.3125228020103423,0.42987473524389136,-0.9416397369423489,-0.9499955440916102,-0.9605815470126838,-1.07207210139388,-0.12094651862557172,-0.9251645604736041
2.0907150251561437,-1.3125228020103423,0.11207560285149924,-0.47785336806860396,-0.5158185080255641,-0.26099401510698594,-0.43229602302644343,-0.16250617669974687,-1.1743446952122651
2.0907150251561437,-1.3125228020103423,-1.159120926718069,-0.6274026818696335,-0.6391912177273914,-0.49012417810972386,-0.6247489896898186,-1.0199034101089604,-1.0898476253008853
2.0907150251561437,-1.317201652867665,0.2709751690476953,-0.8728287029848201,-0.8266228343897829,-0.7027012114658762,-0.864014840136177,-1.112718232869823,-1.195900070189658
2.0907150251561437,-1.317201652867665,-0.4440728788351869,-0.5439119606678318,-0.5822499670957788,-0.4909953954595441,-0.5883389689697206,-0.7987934511998239,-1.1467538152412025
2.085727761212069,-1.3125228020103423,0.7476738676362834,-0.34481870241738133,-0.3449947561307262,-0.2217892343650726,-0.33086810816331325,-0.99034521697676,-1.220042090164338
2.085727761212069,-1.317201652867665,0.5093245183419893,-0.6333663048126194,-0.6581716346045956,-0.41781313807463927,-0.6767633050042444,-1.041757606095002,-1.205384435179711
2.080740497267987,-1.340595907154286,-1.000221360521873,-0.6916263135633272,-0.8147600738415303,-0.8264140751403581,-0.8224033878846365,1.2432374658268623,-0.5259590158922887
2.0757532333239044,-1.2938073985810477,-0.761872011227579,-0.7141045846561199,-0.8740738765827935,-0.6800495603705484,-0.853611977073292,-0.2963041679524194,-0.8061788905983955
2.0757532333239044,-1.3686690122982261,-0.761872011227579,-0.9453096587534172,-1.0116818989425238,-0.7828532076493434,-0.9550398919364221,-1.15286287106001,-0.961377590435624
2.0707659693798295,-1.2329823374358377,0.03262581975340122,-0.6893326124314095,-0.7578188232099177,-0.649556953126838,-0.7989969459931449,-0.2514427968156049,-0.8579117905441384
2.045829649659433,-1.1394053202893646,0.35042495214579333,-0.6466697713777416,-0.39481835043338726,-0.5685337395935505,-0.528522506358131,-1.5112297587160126,-1.4424935599310322
2.0358551217712684,-1.3218805037249912,-0.6029724450313829,-0.6347425254917699,-0.696132468359004,-0.5441396537985822,-0.681964736535687,-0.663685256350866,-1.024319285369611
2.0358551217712684,-1.3780267140128752,-1.079671143619971,0.3533839221383456,0.3003394176942167,0.5814731621692405,0.31410940173556595,-0.8132056907589641,-1.0010394803940268
2.0308678578271935,-1.2891285477237249,-0.761872011227579,-0.9645767482615253,-1.0330348679293786,-0.8473232915360452,-1.027859933376618,-0.2752885022680005,-0.901022540498924
2.0308678578271935,-1.3733478631555525,-0.920771577423775,-0.31362436702330154,-0.35685751667897886,0.22775891814220023,-0.3776809919462964,-1.0400805454917565,-1.235561960148061
2.0308678578271935,-1.382705564870198,0.03262581975340122,-0.5140938459529025,-0.23585735908680205,-0.11114463093789499,-0.28145450861460874,-1.4425226821268025,-1.0570834553352482
2.0308678578271935,-1.382705564870198,-0.2851733126389909,-0.14756040507246507,0.07969207149671782,0.6581402889534266,0.2620950864211402,-1.3146992192731917,-1.1829668452032225
2.0258805938831115,-1.3452747580116087,-1.2385707098161671,-1.0613709360284493,-1.1089565354381954,-0.5293289588516371,-1.1370899955369123,-0.247826634889857,-0.5587231858579258
2.0258805938831115,-1.3780267140128752,-0.841321794325677,0.4529305512635708,0.8863597887778965,1.860420231705435,1.0995255629833947,-1.200397057533247,-1.0251815003687068
2.0258805938831115,-1.382705564870198,0.5093245183419893,-0.22233506197297984,-0.11248464938497474,0.23037257019166113,-0.06819581582546323,-0.8940714567217035,-1.1364072352520538
2.020893329939029,-1.1160110660027438,0.2709751690476953,-0.29756845909987817,-0.03893553398580845,-0.314138273446024,-0.2372423405973469,-1.1678516002015158,-1.4140404649608735
2.020893329939029,-1.172157276290631,-0.6029724450313829,-0.7430052189182821,-0.7625639274292187,-0.470086179063857,-0.700169746895736,-0.9342160949118904,-1.3847251549916193
2.020893329939029,-1.2329823374358377,-0.682422228129481,-0.5696014133453092,-0.5988578318633324,-0.28364566620231363,-0.4791089068094266,-1.0349445473943175,-1.238148605145348
2.020893329939029,-1.3780267140128752,-1.3974702760123632,0.10474671943847437,0.16747649955378727,1.0580290525209426,0.2074800553409932,-0.6595974211304553,-1.1605492552267338
2.015906065994954,-0.6574836819850173,0.11207560285149924,-0.9650354884879088,-0.9571132004205618,-1.1391811037258446,-1.1396907113026336,-1.3365534152592333,-1.4209381849536393
2.015906065994954,-1.1674784254333048,-0.841321794325677,-0.7040122996756824,-0.6083480403019346,-0.3690249664847027,-0.645554715815589,-0.9017230457240107,-1.3269567500522066
2.015906065994954,-1.172157276290631,0.7476738676362834,-0.6040069303240737,-0.6581716346045956,-0.5624352181448085,-0.7027704626614573,-1.050404949830486,-1.2631528401191237
2.015906065994954,-1.2376611882931638,0.2709751690476953,-0.4718897451256181,-0.3734653814465325,-0.10678854418879351,-0.40628886536923053,-1.2710432354449597,-1.2821215700992294
2.015906065994954,-1.2423400391504866,-0.3646230957370889,-0.4709722646728511,-0.41142621520094097,-0.01182585305838122,-0.2606487824888385,-1.000250356164678,-1.2148688001697638
2.015906065994954,-1.2423400391504866,-1.4769200591104612,-0.3507823253603672,-0.36160262089827994,-0.04667454705119307,-0.42709459149500084,-0.9918126450045998,-1.205384435179711
2.015906065994954,-1.3359170562969598,-0.841321794325677,-0.4260157224872655,-0.4802302263808062,-0.22963019051345526,-0.43749745455788597,-0.8604778365129441,-1.1045052802855124
2.015906065994954,-1.3546324597262578,-0.920771577423775,-0.6668543413386168,-0.6273284571791388,-0.275804710053931,-0.6325511369869825,-0.7999988385084066,-1.2433218951399223
2.015906065994954,-1.382705564870198,-1.7947191915028533,0.07355238404439458,0.09867248837392202,1.2000374805416507,0.24128936029536993,-0.9543932302946867,-1.2036600051815196
2.010918802050872,-0.3346429728296793,-1.3180204929142652,-0.8425518480435074,-0.8076424175125787,-1.0311501523481277,-1.0382627964395033,-0.7046160166988242,-1.4424935599310322
2.010918802050872,-1.2329823374358377,-0.2851733126389909,-0.030122907118282347,0.2244177501853999,0.568404901921936,0.16586860308945262,-1.1360398568837047,-1.2510818301317836
2.010918802050872,-1.2423400391504866,0.5093245183419893,-0.486569432369891,-0.4731125700518546,-0.4326238330215843,-0.4765081910437053,-0.7742140317335086,-1.177793555208648
2.010918802050872,-1.2423400391504866,0.42987473524389136,-0.18930576567336596,0.01326061242650311,0.1205991841143038,0.022829235974781818,-1.2378164722431602,-1.2674639151146023
2.010918802050872,-1.3546324597262578,-1.159120926718069,-0.5122588850473684,-0.5087008516966125,0.020409188884969738,-0.44009817032360726,-1.1260299014080837,-1.259703980122741
2.0059315381067897,-1.2329823374358377,-0.4440728788351869,-0.5434532204414482,-0.39481835043338726,-0.24531210281022062,-0.2944580874432152,-1.2296932099461901,-1.1890023501968923
2.0059315381067897,-1.2329823374358377,-0.920771577423775,-0.434273046562169,-0.6439363219466925,-0.4517906147176308,-0.6429540000498677,0.24564844761510332,-0.9596531604374325
2.0059315381067897,-1.2376611882931638,-0.12627374644279482,-0.5186812482167378,-0.3426222040210757,-0.2688349712553686,-0.31266309780326423,-1.0152390853061841,-1.2648772701173152
2.0059315381067897,-1.2423400391504866,0.9860232169305775,-0.09847520084942776,-0.2026416295516947,-0.21046340881740874,-0.18522802528292115,-0.4582977405971552,-1.1769313402095525
2.0059315381067897,-1.3265593545823142,-0.4440728788351869,-0.42739194316641604,-0.3236417871438715,-0.05190185115011484,-0.32306596086614936,-1.3671073631246107,-1.2666017001155065
2.000944274162715,-1.2376611882931638,0.35042495214579333,-0.17324985774994253,-0.41379876731059145,-0.4160707033749987,-0.3672781288834112,0.8130190129505646,-0.5544121108624472
2.000944274162715,-1.2376611882931638,-0.3646230957370889,-0.03608653006126819,-0.02232766921825477,0.01518188478604796,-0.07339724735690581,-0.3271725646809051,-1.090709840299981
2.000944274162715,-1.3125228020103423,0.42987473524389136,-0.5062952621043826,-0.5300538206834672,-0.3629264450359606,-0.5909396847354419,-0.6903085934273869,-1.205384435179711
2.000944274162715,-1.3218805037249912,-0.4440728788351869,-0.9072342199635846,-0.9428778877626587,-0.7401635575081489,-0.8874212820276687,-0.9276126687866116,-1.2614284101209323
2.000944274162715,-1.3265593545823142,-0.4440728788351869,-0.7521800234459527,-0.7554462711002672,-0.6382311275791742,-0.7807919356330959,-1.1783856371156511,-1.2734994201082723
2.000944274162715,-1.3265593545823142,-0.5235226619332849,-0.9535669828283206,-0.8954268455696481,-0.6425872143282757,-0.9368348815763731,-1.402063595073507,-1.325232320054015
2.000944274162715,-1.331238205439637,-1.8741689746009513,0.0038238696340985937,0.15798629111518517,0.29397143672854276,0.09044784588353529,-0.5665729657941866,-1.060532315331631
1.9959570102186326,-1.2470188900078094,-0.6029724450313829,-0.2200413608410622,-0.14095527470078104,-0.23137262521309587,-0.20863446717441272,-0.034525489414582035,-0.8630850805387127
1.9959570102186326,-1.3218805037249912,-0.0468239633446968,-0.4457415522217571,-0.29279860971841465,-0.08239445839382521,-0.2710516455517236,-1.1974622014775675,-1.2752238501064637
1.9959570102186326,-1.3218805037249912,-0.2851733126389909,-0.6113467739462101,-0.39007324621408623,-0.20610732206830729,-0.3906845707749028,-0.8834326035198653,-1.2364241751471565
1.9959570102186326,-1.3218805037249912,-1.079671143619971,-0.6755704056399038,-0.5015831953676609,-0.3533430541879373,-0.528522506358131,-1.3077813442848045,-1.1890023501968923
1.9959570102186326,-1.3265593545823142,-0.682422228129481,-0.12462339375328875,0.7013007242251555,0.7435195892358156,0.6912131877651526,-1.4217690571616404,-1.2484951851344965
1.9959570102186326,-1.3265593545823142,-0.841321794325677,-0.6723592240552191,-0.2406024633061031,-0.045803329701372776,-0.18782874104864244,-1.3344570895051766,-1.2847082150965166
1.9959570102186326,-1.331238205439637,1.3832721324210675,-0.060858502285978604,-0.11722975360427579,0.13366744436160824,-0.08380011041979095,-0.4314647709452289,-1.1769313402095525
1.9959570102186326,-1.331238205439637,0.5093245183419893,-0.6691480424705344,-0.8005247611836271,-0.7096709502644385,-0.8067990932903087,0.38353427408818674,-1.0441502303488126
1.9959570102186326,-1.331238205439637,0.03262581975340122,-0.49345053576564385,-0.6083480403019346,-0.5066773077563095,-0.6663604419413592,-0.37937107595691844,-1.1303717302583838
1.9959570102186326,-1.340595907154286,-1.079671143619971,-0.6264852014168665,-0.7649364795388692,-0.6765646909712673,-0.8224033878846365,0.31367421833424525,-0.5776919158380315
1.9909697462745575,-1.2984862494383707,0.35042495214579333,-0.5865748017214997,-0.6415637698370419,-0.5267153068021763,-0.6533568631127528,-0.3374969690196348,-1.250219615132688
1.9909697462745575,-1.2984862494383707,-0.920771577423775,-0.7361241155225292,-0.6724069472624987,-0.611223389734745,-0.6637597261756379,-1.1228330046331472,-1.2398730351435394
1.9909697462745575,-1.3031651002956934,0.03262581975340122,-0.6590557574900968,-0.5656421023282251,-0.5450108711484025,-0.5545296640153439,-1.011727739668139,-1.2605661951218365
1.9909697462745575,-1.3078439511530195,0.19152538594959725,-0.5273973125180248,-0.5941127276440314,-0.40997218192625656,-0.564932527078229,-0.1862470658644397,-1.205384435179711
1.9909697462745575,-1.3218805037249912,-1.000221360521873,-0.16866245548610728,0.12951566579937887,-0.21394827821668994,0.03063138327194568,-1.052658500016097,-0.9786218904175383
1.9909697462745575,-1.3265593545823142,0.42987473524389136,-0.6842864699411908,-0.7862894485257239,-0.7044436461655167,-0.7625869252730468,-0.1464168765373613,-1.1527893202348725
1.9909697462745575,-1.331238205439637,-0.682422228129481,-0.5090477034626837,-0.7222305415651598,-0.48663930871044264,-0.7261769045529488,1.251465544411535,-0.949306580448284
1.9909697462745575,-1.331238205439637,-1.079671143619971,-0.5645552708550904,-0.6178382487405366,-0.5458820884982228,-0.5831375374382781,0.21933955940169136,-1.0329414353605681
1.9859824823304755,-0.8165646111340232,-0.6029724450313829,-0.680157807903739,-0.610720592411585,-0.6147082591340262,-0.8198026721189152,-0.367317202871092,-1.169171405217691
